Pot.ID,Species.combo,Density,Density.bin.adjusted,Trtmnt.replicate,Species,Final.density,Starting.density,Competitor.ID,Conspecific.abundance,Rel.freq,Plant.rep.unique,Plant.replicate,Height,Biomass.plant,Biomass.sp,Finalcount.sp,Budding.binomial,Repro.count.sp,Number.flowers.plant,Mean.biomass.plant,Root.biomass.sp
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.9,9,118,0.0629,2.49,19,0,10,0,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.10,10,115,0.0776,2.49,19,0,10,0,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.11,11,60,0.0198,2.49,19,0,10,0,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.12,12,48,0.0082,2.49,19,0,10,0,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.13,13,305,0.7325,2.49,19,1,10,35,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.14,14,237,0.1651,2.49,19,1,10,7,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.15,15,137,0.1329,2.49,19,1,10,9,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.16,16,255,0.3242,2.49,19,1,10,25,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.17,17,150,0.101,2.49,19,1,10,3,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.18,18,190,0.0514,2.49,19,1,10,1,0.1310526316,
Wa.Ac.M.5,Wa.Ac,M,mix.med,5,W.acuminata,19,30,A.cupaniana,30,0.5,Wa.Ac.M.5.19,19,200,0.3203,2.49,19,1,10,17,0.1310526316,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.1,1,95,0.0142,1.0412,14,0,4,0,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.2,2,64,0.0147,1.0412,14,0,4,0,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.3,3,35,0.0035,1.0412,14,0,4,0,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.4,4,67,0.0215,1.0412,14,0,4,0,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.5,5,59,0.0064,1.0412,14,0,4,0,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.6,6,18,0.0033,1.0412,14,0,4,0,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.7,7,55,0.0102,1.0412,14,0,4,0,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.8,8,105,0.0895,1.0412,14,0,4,0,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.9,9,130,0.0292,1.0412,14,1,4,2,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.10,10,85,0.0534,1.0412,14,0,4,0,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.11,11,77,0.0198,1.0412,14,0,4,0,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.12,12,220,0.3816,1.0412,14,1,4,24,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.13,13,175,0.0774,1.0412,14,1,4,4,0.0743714286,
Wa.Pa.M.1,Wa.Pa,M,mix.med,1,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.1.14,14,210,0.3165,1.0412,14,1,4,17,0.0743714286,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.1,1,77,0.0336,0.8828,12,0,3,0,0.0735666667,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.2,2,123,0.0942,0.8828,12,0,3,0,0.0735666667,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.3,3,130,0.0964,0.8828,12,0,3,0,0.0735666667,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.4,4,112,0.0264,0.8828,12,0,3,0,0.0735666667,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.5,5,76,0.0381,0.8828,12,0,3,0,0.0735666667,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.6,6,75,0.0402,0.8828,12,0,3,0,0.0735666667,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.7,7,68,0.0561,0.8828,12,0,3,0,0.0735666667,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.8,8,108,0.0452,0.8828,12,0,3,0,0.0735666667,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.9,9,76,0.0308,0.8828,12,1,3,1,0.0735666667,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.10,10,205,0.2401,0.8828,12,1,3,1,0.0735666667,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.11,11,183,0.1371,0.8828,12,1,3,7,0.0735666667,
Wa.Pa.M.3,Wa.Pa,M,mix.med,3,W.acuminata,14,30,P.airoides,30,0.5,Wa.Pa.M.3.12,12,54,0.0446,0.8828,12,0,3,0,0.0735666667,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.1,1,53,0.0074,1.8685,23,0,15,0,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.2,2,157,0.1088,1.8685,23,1,15,1,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.3,3,93,0.0136,1.8685,23,1,15,1,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.4,4,130,0.0616,1.8685,23,1,15,3,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.5,5,122,0.0671,1.8685,23,0,15,0,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.6,6,140,0.02,1.8685,23,1,15,1,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.7,7,188,0.19,1.8685,23,1,15,8,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.8,8,157,0.1,1.8685,23,1,15,1,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.9,9,106,0.02,1.8685,23,1,15,1,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.10,10,116,0.09,1.8685,23,0,15,0,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.11,11,90,0.07,1.8685,23,0,15,0,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.12,12,186,0.11,1.8685,23,1,15,5,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.13,13,159,0.05,1.8685,23,1,15,1,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.14,14,205,0.15,1.8685,23,1,15,8,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.15,15,155,0.26,1.8685,23,0,15,0,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.16,16,177,0.23,1.8685,23,1,15,1,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.17,17,175,0.07,1.8685,23,1,15,1,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.18,18,182,0.09,1.8685,23,1,15,2,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.19,19,112,0.06,1.8685,23,1,15,1,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.20,20,29,0.01,1.8685,23,0,15,0,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.21,21,33,0.01,1.8685,23,0,15,0,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.22,22,120,0.05,1.8685,23,1,15,1,0.0812391304,
Wa.Pa.M.5,Wa.Pa,M,mix.med,5,W.acuminata,19,30,P.airoides,30,0.5,Wa.Pa.M.5.23,23,100,0.03,1.8685,23,0,15,0,0.0812391304,
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.1,1,66,0.0531,0.8281,18,0,9,0,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.2,2,86,0.0357,0.8281,18,1,9,1,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.3,3,93,0.0681,0.8281,18,1,9,1,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.4,4,18,0.0066,0.8281,18,0,9,0,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.5,5,76,0.0304,0.8281,18,0,9,0,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.6,6,52,0.0209,0.8281,18,0,9,0,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.7,7,65,0.0072,0.8281,18,0,9,0,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.8,8,44,0.0045,0.8281,18,0,9,0,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.9,9,128,0.0606,0.8281,18,1,9,3,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.10,10,130,0.0781,0.8281,18,1,9,5,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.11,11,90,0.0645,0.8281,18,0,9,0,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.12,12,74,0.0195,0.8281,18,0,9,0,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.13,13,71,0.0364,0.8281,18,0,9,0,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.14,14,113,0.0378,0.8281,18,1,9,2,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.15,15,140,0.0573,0.8281,18,1,9,2,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.16,16,132,0.0637,0.8281,18,1,9,1,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.17,17,136,0.072,0.8281,18,1,9,1,0.0460055556,0.1525
Wa.1,Wa,60,mono.med,1,W.acuminata,18,30,W.acuminata,30,NA,Wa.1.18,18,203,0.1648,0.8281,18,1,9,10,0.0460055556,0.1525
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.1,1,160,0.0643,2.2962,24,1,17,6,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.2,2,130,0.0608,2.2962,24,1,17,1,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.3,3,160,0.2377,2.2962,24,1,17,4,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.4,4,110,0.0361,2.2962,24,1,17,1,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.5,5,200,0.1108,2.2962,24,1,17,4,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.6,6,210,0.2014,2.2962,24,1,17,1,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.7,7,230,0.2177,2.2962,24,1,17,4,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.8,8,145,0.1191,2.2962,24,0,17,0,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.9,9,175,0.0929,2.2962,24,1,17,3,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.10,10,205,0.1552,2.2962,24,1,17,7,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.11,11,132,0.0585,2.2962,24,1,17,3,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.12,12,98,0.0168,2.2962,24,0,17,0,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.13,13,203,0.3238,2.2962,24,1,17,17,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.14,14,75,0.0107,2.2962,24,0,17,0,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.15,15,134,0.056,2.2962,24,0,17,0,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.16,16,39,0.0017,2.2962,24,0,17,0,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.17,17,45,0.0031,2.2962,24,0,17,0,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.18,18,185,0.1747,2.2962,24,1,17,8,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.19,19,135,0.0232,2.2962,24,1,17,1,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.20,20,105,0.0182,2.2962,24,0,17,0,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.21,21,135,0.044,2.2962,24,1,17,3,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.22,22,210,0.1842,2.2962,24,1,17,3,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.23,23,163,0.0474,2.2962,24,1,17,4,0.095675,
Wa.2,Wa,60,mono.med,2,W.acuminata,24,30,W.acuminata,30,NA,Wa.2.24,24,120,0.0379,2.2962,24,1,17,1,0.095675,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.1,1,170,0.1407,1.3526,17,1,11,8,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.2,2,120,0.055,1.3526,17,1,11,2,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.3,3,170,0.1773,1.3526,17,1,11,11,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.4,4,100,0.0282,1.3526,17,1,11,2,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.5,5,125,0.1155,1.3526,17,1,11,1,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.6,6,130,0.1469,1.3526,17,1,11,7,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.7,7,120,0.1421,1.3526,17,1,11,10,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.8,8,120,0.0503,1.3526,17,1,11,1,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.9,9,67,0.0262,1.3526,17,0,11,0,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.10,10,100,0.0741,1.3526,17,1,11,4,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.11,11,40,0.293,1.3526,17,1,11,7,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.12,12,50,0.066,1.3526,17,1,11,1,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.13,13,13,0.0044,1.3526,17,0,11,0,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.14,14,37,0.0065,1.3526,17,0,11,0,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.15,15,16,0.0067,1.3526,17,0,11,0,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.16,16,42,0.0094,1.3526,17,0,11,0,0.0795647059,
Wa.H.1,Wa,H,mono.med,1,W.acuminata,17,30,W.acuminata,30,NA,Wa.H.1.17,17,47,0.0103,1.3526,17,0,11,0,0.0795647059,
Wa.M.2,Wa,M,mono.med,2,W.acuminata,25,30,W.acuminata,30,NA,Wa.M.2.1,1,101,0.1231,1.0153,11,0,3,0,0.0923,
Wa.M.2,Wa,M,mono.med,2,W.acuminata,25,30,W.acuminata,30,NA,Wa.M.2.2,2,96,0.0214,1.0153,11,0,3,0,0.0923,
Wa.M.2,Wa,M,mono.med,2,W.acuminata,25,30,W.acuminata,30,NA,Wa.M.2.3,3,82,0.0371,1.0153,11,0,3,0,0.0923,
Wa.M.2,Wa,M,mono.med,2,W.acuminata,25,30,W.acuminata,30,NA,Wa.M.2.4,4,48,0.0216,1.0153,11,0,3,0,0.0923,
Wa.M.2,Wa,M,mono.med,2,W.acuminata,25,30,W.acuminata,30,NA,Wa.M.2.5,5,41,0.0179,1.0153,11,0,3,0,0.0923,
Wa.M.2,Wa,M,mono.med,2,W.acuminata,25,30,W.acuminata,30,NA,Wa.M.2.6,6,17,0.0048,1.0153,11,0,3,0,0.0923,
Wa.M.2,Wa,M,mono.med,2,W.acuminata,25,30,W.acuminata,30,NA,Wa.M.2.7,7,86,0.0022,1.0153,11,0,3,0,0.0923,
Wa.M.2,Wa,M,mono.med,2,W.acuminata,25,30,W.acuminata,30,NA,Wa.M.2.8,8,111,0.0643,1.0153,11,1,3,3,0.0923,
Wa.M.2,Wa,M,mono.med,2,W.acuminata,25,30,W.acuminata,30,NA,Wa.M.2.9,9,125,0.1393,1.0153,11,0,3,0,0.0923,
Wa.M.2,Wa,M,mono.med,2,W.acuminata,25,30,W.acuminata,30,NA,Wa.M.2.10,10,171,0.3505,1.0153,11,1,3,4,0.0923,
Wa.M.2,Wa,M,mono.med,2,W.acuminata,25,30,W.acuminata,30,NA,Wa.M.2.11,11,220,0.2331,1.0153,11,1,3,7,0.0923,
Wa.M.4,Wa,M,mono.med,4,W.acuminata,18,30,W.acuminata,30,NA,Wa.M.4.1,1,125,0.3733,1.119,6,1,5,1,0.1865,
Wa.M.4,Wa,M,mono.med,4,W.acuminata,18,30,W.acuminata,30,NA,Wa.M.4.2,2,205,0.0716,1.119,6,1,5,9,0.1865,
Wa.M.4,Wa,M,mono.med,4,W.acuminata,18,30,W.acuminata,30,NA,Wa.M.4.3,3,125,0.1852,1.119,6,1,5,19,0.1865,
Wa.M.4,Wa,M,mono.med,4,W.acuminata,18,30,W.acuminata,30,NA,Wa.M.4.4,4,83,0.4007,1.119,6,1,5,1,0.1865,
Wa.M.4,Wa,M,mono.med,4,W.acuminata,18,30,W.acuminata,30,NA,Wa.M.4.5,5,75,0.0408,1.119,6,0,5,0,0.1865,
Wa.M.4,Wa,M,mono.med,4,W.acuminata,18,30,W.acuminata,30,NA,Wa.M.4.6,6,170,0.0474,1.119,6,1,5,10,0.1865,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.1,1,105,0.0358,0.909,13,1,9,1,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.2,2,118,0.043,0.909,13,1,9,1,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.3,3,93,0.036,0.909,13,0,9,0,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.4,4,89,0.084,0.909,13,1,9,4,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.5,5,46,0.0116,0.909,13,0,9,0,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.6,6,47,0.0076,0.909,13,0,9,0,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.7,7,195,0.089,0.909,13,1,9,3,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.8,8,208,0.2825,0.909,13,1,9,10,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.9,9,205,0.122,0.909,13,1,9,11,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.10,10,118,0.0475,0.909,13,1,9,1,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.11,11,85,0.05,0.909,13,0,9,0,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.12,12,140,0.06,0.909,13,1,9,4,0.0699230769,
Wa.Ac.H.1,Wa.Ac,H,mix.high,1,W.acuminata,13,50,A.cupaniana,50,0.83,Wa.Ac.H.1.13,13,180,0.04,0.909,13,1,9,3,0.0699230769,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.1,1,108,0.029,2.2641,26,0,16,0,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.2,2,198,0.113,2.2641,26,1,16,6,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.3,3,210,0.2286,2.2641,26,1,16,10,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.4,4,76,0.0058,2.2641,26,0,16,0,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.5,5,45,0.0078,2.2641,26,0,16,0,0.0870807692,
Wa.Ac.H.2,Wa.Ac,H,mix.high,2,W.acuminata,26,50,A.cupaniana,50,0.83,Wa.Ac.H.2.6,6,148,0.08,2.2641,26,0,16,0,0.0870807692,
